year,site_name,province,latitude,longitude,river_name,fishing_area,CGNDB,avg_air_temp_arrival,avg_water_temp_shore,avg_water_depth,species_eng,species_fra,species_latin,tsn,specimens_measured,avg_length_mm,length_type
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,115,,fork
2012,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,12.629,11.379,,White sucker,meunier noir,Catostomus commersoni,553273,24,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,American eel,anguille d'Amérique,Anguilla rostrata,161127,25,322.68,total
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1720,93.495,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,180,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,3,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Lake chub,méné de lac,Couesius plumbeus,163535,1,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Rainbow trout,truite arc-en-ciel,Oncorhynchus mykiss,161989,1,115,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,2,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,3,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,fork
2012,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.38,12.673,,White sucker,meunier noir,Catostomus commersoni,553273,7,,fork
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,American eel,anguille d'Amérique,Anguilla rostrata,161127,4,553.333,total
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,Atlantic salmon,saumon atlantique,Salmo salar,161996,4342,87.642,fork
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,16,,fork
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,136.333,fork
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,190,,fork
2013,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,8.828,7.574,,White sucker,meunier noir,Catostomus commersoni,553273,1,,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,American eel,anguille d'Amérique,Anguilla rostrata,161127,24,341.375,total
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,75.048,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,86,,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,38,,fork
2013,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.9,13.175,,White sucker,meunier noir,Catostomus commersoni,553273,37,,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,American eel,anguille d'Amérique,Anguilla rostrata,161127,11,316.909,total
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,72,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,17,,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,315,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,8,,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,11,,fork
2013,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.55,12.675,,White sucker,meunier noir,Catostomus commersoni,553273,17,,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,510,total
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2738,93.607,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,158,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,4,,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,3,,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2013,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,6.667,7.981,,White sucker,meunier noir,Catostomus commersoni,553273,7,480,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,American eel,anguille d'Amérique,Anguilla rostrata,161127,7,380.714,total
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2032,82.666,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,35,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,17,64.647,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,68,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,12,259.417,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Lake chub,méné de lac,Couesius plumbeus,163535,2,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,261,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,7,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,9,,fork
2014,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.316,10.5,,White sucker,meunier noir,Catostomus commersoni,553273,33,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,American eel,anguille d'Amérique,Anguilla rostrata,161127,59,286.724,total
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Atlantic salmon,saumon atlantique,Salmo salar,161996,653,95.17,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,8,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,168,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,1,263,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,1,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,410,135.269,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,25,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,409,,fork
2014,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.694,12.771,,White sucker,meunier noir,Catostomus commersoni,553273,18,440,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,American eel,anguille d'Amérique,Anguilla rostrata,161127,19,386.842,total
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Atlantic salmon,saumon atlantique,Salmo salar,161996,703,103.348,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,115,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,57,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Golden shiner,méné jaune,Notemigonus crysoleucas,163368,1,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Mummichog,choquemort,Fundulus heteroclitus,165647,1,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,1,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,52,135.5,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,1,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,79,,fork
2014,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.712,12.024,,White sucker,meunier noir,Catostomus commersoni,553273,45,,fork
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,8,363.75,total
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,109,96.065,fork
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,1,,fork
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,2,,fork
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,Lake chub,méné de lac,Couesius plumbeus,163535,1,,fork
2014,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,15.211,,,White sucker,meunier noir,Catostomus commersoni,553273,15,,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,American eel,anguille d'Amérique,Anguilla rostrata,161127,20,469.7,total
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Atlantic salmon,saumon atlantique,Salmo salar,161996,6811,87.193,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,42,,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,140.286,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,19,,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,4,253.75,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,259,,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,8,434,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,4,,fork
2015,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,13.186,9.61,,White sucker,meunier noir,Catostomus commersoni,553273,16,420,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,157,293.363,total
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,957,110.084,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Banded killifish,fondule barré,Fundulus diaphanus,165646,1,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,13,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,276,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Lake chub,méné de lac,Couesius plumbeus,163535,3,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,2,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,860,136.127,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,4,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,544,,fork
2015,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,11.403,,,White sucker,meunier noir,Catostomus commersoni,553273,76,,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,American eel,anguille d'Amérique,Anguilla rostrata,161127,31,359.968,total
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,Atlantic salmon,saumon atlantique,Salmo salar,161996,1433,103.357,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,3,,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,2,,fork
2015,Upsalquitch-RST,New Brunswick,47.8532,-66.9092,Upsalquitch River,SFA15,DAPWI,17.978,11.163,,White sucker,meunier noir,Catostomus commersoni,553273,1,403,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,12,550.917,total
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2348,88.692,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,79,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,7,,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Gaspereau,gaspareau,Alosa pseudoharengus,161701,2,276,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,152,,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,4,,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,5,,fork
2016,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,17.9,,,White sucker,meunier noir,Catostomus commersoni,553273,5,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,31,270.774,total
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,772,108.917,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,61,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,Lake chub,méné de lac,Couesius plumbeus,163535,1,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,11,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,837,138.786,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,19,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,288,,fork
2016,Butters-RST,New Brunswick,47.9867,-66.8023,Restigouche River,SFA15,DACGO,12.743,,,White sucker,meunier noir,Catostomus commersoni,553273,17,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,26,338.115,total
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,517,107.872,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Banded killifish,fondule barré,Fundulus diaphanus,165646,3,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,4,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,51,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Lake chub,méné de lac,Couesius plumbeus,163535,6,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,nine-spined stickleback,épinoche à neuf épines,Pungitius pungitius,166387,7,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Rainbow smelt,éperlan arc-en-ciel,Osmerus mordax,162043,105,152.5,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,9,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,144,,fork
2016,Moses-RST,New Brunswick,47.9971,-66.8159,Restigouche River,SFA15,DACGO,13.774,,,White sucker,meunier noir,Catostomus commersoni,553273,48,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,American eel,anguille d'Amérique,Anguilla rostrata,161127,15,426.333,total
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Atlantic salmon,saumon atlantique,Salmo salar,161996,2230,81.935,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,23,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,13,93.538,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Finescale dace,ventre citron,Chrosomus neogaeus,163594,16,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Lake chub,méné de lac,Couesius plumbeus,163535,2,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Sea Lamprey,lamproie marine,Petromyzon marinus,159722,285,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,3,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,4,,fork
2017,Kedgwick-RST,New Brunswick,47.6711,-67.5098,Kedgwick River,SFA15,DALLK,15.05,,,White sucker,meunier noir,Catostomus commersoni,553273,7,,fork
