sample_id,year,month,day,prov,site,station,latitude,longitude,start_date,end_date,ammonia,do,nitrates,nitrite,phosphate,sal,silicate,water_temp,gravel,mud,rock,sand
7505,2014,7,1,NS / N-É,Pictou,Boggs Brook,45.64062,-62.72919,2014-07-01 00:00:00-03:00,,,6.52,,,,24.49,,24.0,0,0,0,0
7536,2014,7,1,NB / N-B,Scoudouc River,Breakwater,46.217178,-64.551758,2014-07-01 00:00:00-03:00,,,8.88,,,,14.45,,21.6,0,0,0,0
7417,2014,7,1,NB / N-B,Cocagne,Breau Road,46.36724,-64.61738,2014-07-01 00:00:00-03:00,,,8.32,,,,25.86,,22.0,0,0,0,0
7425,2014,7,1,PE / Î-P-É,Brackley/Covehead,Brewster,46.41694444444445,-63.1908333333333,2014-07-01 00:00:00-03:00,,,8.87,,,,24.22,,23.9,0,0,0,0
7526,2014,7,1,NS / N-É,Pugwash,Brickyard,45.85025,-63.66695,2014-07-01 00:00:00-03:00,,,6.34,,,,25.98,,21.9,0,0,0,0
7543,2014,7,1,NB / N-B,Shediac River,Bridge in,46.273467,-64.576255,2014-07-01 00:00:00-03:00,,,7.35,,,,17.2,,23.2,0,0,0,0
7539,2014,7,1,NB / N-B,Scoudouc River,Bridge out,46.219562,-64.553471,2014-07-01 00:00:00-03:00,,,8.53,,,,20.21,,22.0,0,0,0,0
7482,2014,7,1,NB / N-B,Miramichi,Burnt Church,47.193236,-65.136361,2014-07-01 00:00:00-03:00,,,8.53,,,,18.85,,21.4,0,0,0,0
7504,2014,7,1,NB / N-B,Cap-Pelé,Camp Ta-Wa-Si,46.1827,-64.11454,2014-07-01 00:00:00-03:00,,,8.67,,,,27.25,,19.4,0,0,0,0
7577,2014,7,1,NS / N-É,Tatamagouche,Cape John,45.79205,-63.103233,2014-07-01 00:00:00-03:00,,,8.11,,,,26.54,,25.1,0,0,0,0
7453,2014,7,1,NB / N-B,Cape Jourimain,Cape Tourmentine,46.13285,-63.784783,2014-07-01 00:00:00-03:00,,,8.1,,,,27.87,,20.2,0,0,0,0
7529,2014,7,1,NB / N-B,Richibouctou,Carson Landing,46.644702,-64.870099,2014-07-01 00:00:00-03:00,,,7.38,,,,21.32,,19.8,0,0,0,0
7414,2014,7,1,NS / N-É,Cheticamp,Causeway,46.60239,-61.0345,2014-07-01 00:00:00-03:00,,,7.29,,,,27.69,,21.7,0,0,0,0
7557,2014,7,1,PE / Î-P-É,Souris,Causeway East (50%),46.35652,-62.27541,2014-07-01 00:00:00-03:00,,,10.16,,,,26.42,,18.4,0,0,0,0
7512,2014,7,1,PE / Î-P-É,Pinette,Causeway North,46.06005,-62.90985,2014-07-01 00:00:00-03:00,,,8.54,,,,25.46,,23.6,0,0,0,0
7511,2014,7,1,PE / Î-P-É,Pinette,Causeway South,46.058533,-62.90725,2014-07-01 00:00:00-03:00,,,8.04,,,,25.16,,22.9,0,0,0,0
7572,2014,7,1,NB / N-B,Tabusintac,Cemetary,47.332778,-64.995865,2014-07-01 00:00:00-03:00,,,7.21,,,,13.78,,22.8,0,0,0,0
7491,2014,7,1,PE / Î-P-É,Murray River,Cemetery,46.008167,-62.514202,2014-07-01 00:00:00-03:00,,,8.45,,,,27.71,,20.6,0,0,0,0
7522,2014,7,1,NB / N-B,Pokemouche,Centre Plein Air,47.67657,-64.84812,2014-07-01 00:00:00-03:00,,,9.92,,,,8.09,,23.9,0,0,0,0
7562,2014,7,1,NB / N-B,St-Louis de Kent,Ch. Ghislain South,46.747258,-64.963693,2014-07-01 00:00:00-03:00,,,7.5,,,,3.2,,25.9,0,0,0,0
7534,2014,7,1,NB / N-B,Richibouctou,Chalet du Havre,46.689667,-64.858834,2014-07-01 00:00:00-03:00,,,7.97,,,,23.24,,19.6,0,0,0,0
7585,2014,7,1,NB / N-B,Tracadie,Chalets des 2 Rivieres,47.51692,-64.899713,2014-07-01 00:00:00-03:00,,,6.6,,,,10.8,,20.4,0,0,0,0
7520,2014,7,1,NB / N-B,Pokemouche,Chemin Arseneau,47.66008,-64.80486,2014-07-01 00:00:00-03:00,,,8.11,,,,14.43,,20.8,0,0,0,0
7421,2014,7,1,NB / N-B,Cocagne,Chemin Belle-Côte,46.33125,-64.58293,2014-07-01 00:00:00-03:00,,,9.41,,,,25.11,,23.1,0,0,0,0
7458,2014,7,1,NB / N-B,Lameque,Chemin Duclos,47.785525,-64.684277,2014-07-01 00:00:00-03:00,,,7.17,,,,21.45,,20.1,0,0,0,0
7541,2014,7,1,NB / N-B,Shediac River,Chez Leo,46.273139,-64.575275,2014-07-01 00:00:00-03:00,,,6.81,,,,17.6,,25.4,0,0,0,0
7552,2014,7,1,NB / N-B,Shippagan,Chiasson Office,47.746584,-64.657552,2014-07-01 00:00:00-03:00,,,8.61,,,,23.0,,21.6,0,0,0,0
7459,2014,7,1,NB / N-B,Lameque,Chrysler 67,47.80085,-64.664486,2014-07-01 00:00:00-03:00,,,7.76,,,,19.92,,21.2,0,0,0,0
7492,2014,7,1,PE / Î-P-É,Murray River,Clows Point,46.048606,-62.52941,2014-07-01 00:00:00-03:00,,,9.17,,,,23.34,,21.3,0,0,0,0
7418,2014,7,1,NB / N-B,Cocagne,Cocagne Marina,46.332469,-64.624657,2014-07-01 00:00:00-03:00,,,8.85,,,,21.18,,26.3,0,0,0,0
7503,2014,7,1,NB / N-B,Cap-Pelé,Comeau Point,46.172,-64.14977,2014-07-01 00:00:00-03:00,,,7.66,,,,26.47,,20.5,0,0,0,0
7411,2014,7,1,NS / N-É,Cheticamp,Coop,46.6243,-61.017433,2014-07-01 00:00:00-03:00,,,8.31,,,,27.56,,21.9,0,0,0,0
7442,2014,7,1,PE / Î-P-É,Enmore,Coop Road (Dry Wharf),46.59992,-64.07742,2014-07-01 00:00:00-03:00,,,7.32,,,,27.74,,19.3,0,0,0,0
7571,2014,7,1,NB / N-B,Tabusintac,Covedell Rd.,47.330701,-64.972889,2014-07-01 00:00:00-03:00,,,7.86,,,,16.69,,22.3,0,0,0,0
7525,2014,7,1,NS / N-É,Pugwash,Crescent Beach,45.8547,-63.66575,2014-07-01 00:00:00-03:00,,,5.98,,,,25.99,,23.1,0,0,0,0
7523,2014,7,1,NS / N-É,Pugwash,Doherty Creek,45.814,-63.659167,2014-07-01 00:00:00-03:00,,,5.92,,,,25.91,,24.1,0,0,0,0
7594,2014,7,1,PE / Î-P-É,Trout River,Douglas Road,46.45854,-63.46931,2014-07-01 00:00:00-03:00,,,10.01,,,,25.5,,22.5,0,0,0,0
7386,2014,7,1,NS / N-É,Antigonish,Dunn's Beach,45.68314,-61.87121,2014-07-01 00:00:00-03:00,,,7.45,,,,26.69,,22.0,0,0,0,0
7508,2014,7,1,NS / N-É,Pictou,East Side Causeway,45.669717,-62.7275,2014-07-01 00:00:00-03:00,,,7.32,,,,23.2,,26.4,0,0,0,0
7460,2014,7,1,NB / N-B,Lameque,Eco Parc,47.799472,-64.65711,2014-07-01 00:00:00-03:00,,,7.29,,,,19.77,,21.7,0,0,0,0
7445,2014,7,1,PE / Î-P-É,Enmore,Ed Yeo,46.56501,-64.07073,2014-07-01 00:00:00-03:00,,,7.05,,,,26.87,,20.1,0,0,0,0
7383,2014,7,1,NS / N-É,Antigonish,Eden,45.659083,-61.909083,2014-07-01 00:00:00-03:00,,,7.61,,,,24.59,,21.7,0,0,0,0
7437,2014,7,1,NB / N-B,Eel Ground,Eel Ground,46.9639,-65.62628,2014-07-01 00:00:00-03:00,,,7.99,,,,0.07,,23.0,0,0,0,0
7443,2014,7,1,PE / Î-P-É,Enmore,Enman Shore,46.58261,-64.06773,2014-07-01 00:00:00-03:00,,,7.66,,,,27.66,,19.3,0,0,0,0
7498,2014,7,1,NB / N-B,Néguac,Esgenoopetitj,47.211567,-65.114617,2014-07-01 00:00:00-03:00,,,8.8,,,,14.17,,23.8,0,0,0,0
7496,2014,7,1,NB / N-B,Néguac,Ferdinand Road,47.246197,-65.072603,2014-07-01 00:00:00-03:00,,,9.2,,,,22.05,,23.1,0,0,0,0
7558,2014,7,1,PE / Î-P-É,Souris,Ferry 100%,46.35102,-62.2504,2014-07-01 00:00:00-03:00,,,8.82,,,,27.49,,15.3,0,0,0,0
7413,2014,7,1,NS / N-É,Cheticamp,Fiset Brook,46.598533,-61.022583,2014-07-01 00:00:00-03:00,,,11.47,,,,27.53,,22.2,0,0,0,0
7406,2014,7,1,NB / N-B,Caraquet,Fish Meal,47.807329,-64.857323,2014-07-01 00:00:00-03:00,,,8.64,,,,22.85,,22.4,0,0,0,0
7538,2014,7,1,NB / N-B,Scoudouc River,Fish Plant,46.219115,-64.553316,2014-07-01 00:00:00-03:00,,,7.83,,,,23.1,,21.5,0,0,0,0
7420,2014,7,1,NB / N-B,Cocagne,Gauvin Beach,46.34102,-64.573724,2014-07-01 00:00:00-03:00,,,7.8,,,,23.15,,24.2,0,0,0,0
7535,2014,7,1,NB / N-B,Scoudouc River,Gazibo,46.21465,-64.552165,2014-07-01 00:00:00-03:00,,,8.25,,,,22.8,,21.7,0,0,0,0
7465,2014,7,1,NS / N-É,Mabou,Gillis Cove,46.08585,-61.458805,2014-07-01 00:00:00-03:00,,,6.85,,,,25.39,,22.6,0,0,0,0
7567,2014,7,1,PE / Î-P-É,Summerside,Glover Pt.,46.389143,-63.770298,2014-07-01 00:00:00-03:00,,,7.66,,,,26.09,,22.2,0,0,0,0
7531,2014,7,1,NB / N-B,Richibouctou,Goguen Road,46.674162,-64.84545,2014-07-01 00:00:00-03:00,,,6.92,,,,19.6,,19.4,0,0,0,0
7423,2014,7,1,PE / Î-P-É,Brackley/Covehead,Golfe Course,46.41305555555556,-63.1166666666667,2014-07-01 00:00:00-03:00,,,4.23,,,,24.31,,22.4,0,0,0,0
7466,2014,7,1,NS / N-É,Mabou,Goose Point,46.06671,-61.427544,2014-07-01 00:00:00-03:00,,,6.63,,,,25.6,,22.7,0,0,0,0
7484,2014,7,1,NB / N-B,Miramichi,Gordon's wharf,47.079645,-65.393156,2014-07-01 00:00:00-03:00,,,9.44,,,,2.05,,19.5,0,0,0,0
7415,2014,7,1,NS / N-É,Cheticamp,Gretchen Beach,46.619467,-61.026367,2014-07-01 00:00:00-03:00,,,9.61,,,,27.68,,23.2,0,0,0,0
7431,2014,7,1,NB / N-B,Desable River,Guthrie's,46.19638888888889,-63.422,2014-07-01 00:00:00-03:00,,,8.74,,,,26.2,,20.6,0,0,0,0
7579,2014,7,1,NS / N-É,Tatamagouche,Hamelton Lane,45.760967,-63.188167,2014-07-01 00:00:00-03:00,,,8.71,,,,23.34,,25.4,0,0,0,0
7516,2014,7,1,PE / Î-P-É,Pinette,Harbour,46.058417,-62.928533,2014-07-01 00:00:00-03:00,,,10.57,,,,27.2,,24.7,0,0,0,0
7502,2014,7,1,NB / N-B,Cap-Pelé,Harbour Shore Rd.,46.17319,-64.16438,2014-07-01 00:00:00-03:00,,,7.58,,,,26.36,,20.5,0,0,0,0
7446,2014,7,1,PE / Î-P-É,Enmore,Higgin's wharf,46.54865,-64.08741,2014-07-01 00:00:00-03:00,,,6.18,,,,27.44,,20.0,0,0,0,0
7450,2014,7,1,PE / Î-P-É,Hillsborough,Hillsborough Hospital,46.253637326,-63.098152896,2014-07-01 00:00:00-03:00,,,9.33,,,,26.94,,20.8,0,0,0,0
7451,2014,7,1,PE / Î-P-É,Hillsborough,Horton Park,46.242433,-63.090807999,2014-07-01 00:00:00-03:00,,,9.94,,,,27.17,,19.4,0,0,0,0
7497,2014,7,1,NB / N-B,Néguac,Ile-aux-foins,47.230688,-65.075657,2014-07-01 00:00:00-03:00,,,10.46,,,,21.16,,25.0,0,0,0,0
7545,2014,7,1,NB / N-B,Shediac River,Indian Point,46.273319,-64.56477,2014-07-01 00:00:00-03:00,,,5.74,,,,23.3,,23.5,0,0,0,0
7394,2014,7,1,NB / N-B,Bouctouche,Info Center,46.471729,-64.714365,2014-07-01 00:00:00-03:00,,,7.24,,,,22.9,,23.7,0,0,0,0
7518,2014,7,1,NB / N-B,Pokemouche,Inkerman Ferry,47.67764,-64.81683,2014-07-01 00:00:00-03:00,,,6.5,,,,7.62,,21.0,0,0,0,0
7593,2014,7,1,PE / Î-P-É,Trout River,Inn on the Pier,46.46921,-63.45003,2014-07-01 00:00:00-03:00,,,8.83,,,,26.1,,21.5,0,0,0,0
7454,2014,7,1,NB / N-B,Cape Jourimain,Interpretive Center,46.160933,-63.8128,2014-07-01 00:00:00-03:00,,,7.78,,,,27.78,,20.9,0,0,0,0
7462,2014,7,1,NB / N-B,Lameque,Irving,47.788011,-64.63752,2014-07-01 00:00:00-03:00,,,7.9,,,,19.67,,21.3,0,0,0,0
7530,2014,7,1,NB / N-B,Richibouctou,Irving,46.646119,-64.875349,2014-07-01 00:00:00-03:00,,,7.17,,,,21.24,,20.1,0,0,0,0
7401,2014,7,1,PE / Î-P-É,Brudenell-Montague,Island East,46.197824,-62.578086,2014-07-01 00:00:00-03:00,,,8.21,,,,26.75,,23.2,0,0,0,0
7581,2014,7,1,NS / N-É,Tatamagouche,Island Road,45.756033,-63.339,2014-07-01 00:00:00-03:00,,,7.62,,,,26.81,,25.5,0,0,0,0
7402,2014,7,1,PE / Î-P-É,Brudenell-Montague,Island West,46.197877,-62.578434,2014-07-01 00:00:00-03:00,,,8.06,,,,27.05,,23.3,0,0,0,0
7532,2014,7,1,NB / N-B,Richibouctou,Jardine Park,46.665292,-64.861867,2014-07-01 00:00:00-03:00,,,7.73,,,,20.26,,19.1,0,0,0,0
7553,2014,7,1,PE / Î-P-É,Souris,Joe Carter 100%,46.35015,-62.2796,2014-07-01 00:00:00-03:00,,,10.06,,,,25.9,,17.9,0,0,0,0
7474,2014,7,1,PE / Î-P-É,Malpèque Bay,Keirs Shore,46.525798,-63.697348999,2014-07-01 00:00:00-03:00,,,7.32,,,,25.29,,23.2,0,0,0,0
7500,2014,7,1,NB / N-B,Cap-Pelé,Kouchibouguac River,46.21546,-64.36419,2014-07-01 00:00:00-03:00,,,7.55,,,,26.1,,19.7,0,0,0,0
7548,2014,7,1,NB / N-B,Shippagan,L.L. Gauthier,47.739834,-64.698903,2014-07-01 00:00:00-03:00,,,9.69,,,,23.34,,21.6,0,0,0,0
7513,2014,7,1,PE / Î-P-É,Pinette,Larson Drive,46.061033,-62.916083,2014-07-01 00:00:00-03:00,,,8.23,,,,24.3,,24.1,0,0,0,0
7574,2014,7,1,NB / N-B,Tabusintac,Left side of wharf,47.341712,-64.965766,2014-07-01 00:00:00-03:00,,,8.45,,,,20.67,,21.2,0,0,0,0
7419,2014,7,1,NB / N-B,Cocagne,Lighthouse,46.335807,-64.615219,2014-07-01 00:00:00-03:00,,,9.25,,,,24.31,,24.1,0,0,0,0
7565,2014,7,1,PE / Î-P-É,Summerside,Linkletter Provincial Park,46.398003,-63.857097,2014-07-01 00:00:00-03:00,,,7.5,,,,26.16,,20.8,0,0,0,0
7540,2014,7,1,NB / N-B,Scoudouc River,Lobster,46.218937,-64.554866,2014-07-01 00:00:00-03:00,,,7.69,,,,21.5,,23.6,0,0,0,0
7481,2014,7,1,PE / Î-P-É,Mill River,Long Creek,46.763,-64.146667,2014-07-01 00:00:00-03:00,,,10.67,,,,19.86,,26.4,0,0,0,0
7506,2014,7,1,NS / N-É,Pictou,Lyon's Brook,45.67583,-62.74132,2014-07-01 00:00:00-03:00,,,6.58,,,,24.64,,22.4,0,0,0,0
7490,2014,7,1,PE / Î-P-É,Murray River,Machons Point,46.018891,-62.511072,2014-07-01 00:00:00-03:00,,,10.0,,,,26.75,,19.5,0,0,0,0
7464,2014,7,1,NS / N-É,Mabou,MacLean's Point,46.07815,-61.455567,2014-07-01 00:00:00-03:00,,,7.06,,,,25.59,,21.8,0,0,0,0
7428,2014,7,1,PE / Î-P-É,Brackley/Covehead,MacMillan's Point,46.420833333333334,-63.1658333333333,2014-07-01 00:00:00-03:00,,,10.76,,,,25.36,,25.1,0,0,0,0
7467,2014,7,1,NS / N-É,Mabou,MacPhee's Point,46.082867,-61.441933,2014-07-01 00:00:00-03:00,,,7.25,,,,25.79,,23.3,0,0,0,0
7430,2014,7,1,NB / N-B,Desable River,MacQuarries,46.19352777777778,-63.4271388888889,2014-07-01 00:00:00-03:00,,,6.99,,,,25.08,,21.4,0,0,0,0
7433,2014,7,1,NB / N-B,Desable River,Maggies,46.18830555555556,-63.4218888888889,2014-07-01 00:00:00-03:00,,,8.3,,,,27.2,,20.0,0,0,0,0
7582,2014,7,1,NS / N-É,Tatamagouche,Malagash Centre,45.77285,-63.305167,2014-07-01 00:00:00-03:00,,,8.15,,,,26.89,,23.4,0,0,0,0
7493,2014,7,1,NB / N-B,Néguac,Malpec Road,47.277433,-65.017733,2014-07-01 00:00:00-03:00,,,6.8,,,,19.3,,22.0,0,0,0,0
7424,2014,7,1,PE / Î-P-É,Brackley/Covehead,Marcie's,46.422222222222224,-63.1433333333333,2014-07-01 00:00:00-03:00,,,8.3,,,,26.47,,20.4,0,0,0,0
7393,2014,7,1,NB / N-B,Bouctouche,Marina,46.475972,-64.710486,2014-07-01 00:00:00-03:00,,,7.51,,,,23.38,,23.3,0,0,0,0
7407,2014,7,1,NB / N-B,Caraquet,Marina,47.802127,-64.874018,2014-07-01 00:00:00-03:00,,,8.34,,,,23.28,,24.2,0,0,0,0
7510,2014,7,1,NS / N-É,Pictou,Marina,45.6829,-62.691,2014-07-01 00:00:00-03:00,,,6.87,,,,24.98,,23.5,0,0,0,0
7422,2014,7,1,NB / N-B,Cocagne,Marina Beach Cape,46.35647,-64.573946,2014-07-01 00:00:00-03:00,,,7.9,,,,25.05,,23.4,0,0,0,0
7427,2014,7,1,PE / Î-P-É,Brackley/Covehead,Mary's,46.416111111111114,-63.1655555555556,2014-07-01 00:00:00-03:00,,,7.45,,,,24.25,,24.0,0,0,0,0
7441,2014,7,1,PE / Î-P-É,Enmore,McGees Field,46.62024,-64.08209,2014-07-01 00:00:00-03:00,,,7.53,,,,27.71,,19.3,0,0,0,0
7533,2014,7,1,NB / N-B,Richibouctou,McGuire Beach,46.692181,-64.824549,2014-07-01 00:00:00-03:00,,,7.6,,,,25.12,,18.4,0,0,0,0
7494,2014,7,1,NB / N-B,Néguac,McLeod Road,47.263633,-65.04365,2014-07-01 00:00:00-03:00,,,6.97,,,,11.63,,20.3,0,0,0,0
7480,2014,7,1,PE / Î-P-É,Mill River,Meggison Creek,46.773778,-64.126831,2014-07-01 00:00:00-03:00,,,9.25,,,,23.25,,26.2,0,0,0,0
7485,2014,7,1,NB / N-B,Miramichi,Middle Island,47.057687,-65.426951,2014-07-01 00:00:00-03:00,,,9.04,,,,0.55,,19.3,0,0,0,0
7475,2014,7,1,PE / Î-P-É,Malpèque Bay,Montgomery Road,46.559339432,-63.711283524,2014-07-01 00:00:00-03:00,,,7.73,,,,26.31,,22.6,0,0,0,0
7528,2014,7,1,NS / N-É,Pugwash,Mundle's,45.8738,-63.653333,2014-07-01 00:00:00-03:00,,,6.22,,,,26.17,,23.7,0,0,0,0
7483,2014,7,1,NB / N-B,Miramichi,Murdock beach,47.074723,-65.33653,2014-07-01 00:00:00-03:00,,,8.45,,,,3.74,,17.9,0,0,0,0
7468,2014,7,1,NS / N-É,Mabou,Murphy's Point,46.07235,-61.413583,2014-07-01 00:00:00-03:00,,,7.15,,,,23.64,,21.9,0,0,0,0
7457,2014,7,1,NB / N-B,Cape Jourimain,Murray Beach,46.18005,-63.985433,2014-07-01 00:00:00-03:00,,,8.32,,,,27.03,,22.5,0,0,0,0
7438,2014,7,1,NB / N-B,Eel Ground,Nelson Road,46.96865,-65.55928,2014-07-01 00:00:00-03:00,,,7.73,,,,1.02,,22.4,0,0,0,0
7576,2014,7,1,NB / N-B,Tabusintac,Next to bridge,47.331656,-65.009059,2014-07-01 00:00:00-03:00,,,7.28,,,,12.07,,23.0,0,0,0,0
7488,2014,7,1,PE / Î-P-É,Murray River,Nicolle Cove,46.023203,-62.537107,2014-07-01 00:00:00-03:00,,,9.04,,,,28.29,,19.9,0,0,0,0
7486,2014,7,1,NB / N-B,Miramichi,Oak Point,47.116738,-65.266799,2014-07-01 00:00:00-03:00,,,8.39,,,,18.92,,19.2,0,0,0,0
7471,2014,7,1,PE / Î-P-É,Malpèque Bay,Old Ferry Road,46.512100991,-63.888895787,2014-07-01 00:00:00-03:00,,,6.57,,,,25.31,,22.2,0,0,0,0
7416,2014,7,1,NS / N-É,Cheticamp,Opposite Church,46.627867,-61.021067,2014-07-01 00:00:00-03:00,,,10.12,,,,27.84,,24.6,0,0,0,0
7391,2014,7,1,PE / Î-P-É,Basin Head,Opposite House,46.385205,-62.116711,2014-07-01 00:00:00-03:00,,,5.93,,,,26.61,,18.9,0,0,0,0
7426,2014,7,1,PE / Î-P-É,Brackley/Covehead,Osprey Point,46.411944444444444,-63.1836111111111,2014-07-01 00:00:00-03:00,,,6.12,,,,25.43,,24.9,0,0,0,0
7568,2014,7,1,PE / Î-P-É,Summerside,Oyster Launch,46.383956,-63.758716,2014-07-01 00:00:00-03:00,,,7.86,,,,25.98,,22.6,0,0,0,0
7527,2014,7,1,NS / N-É,Pugwash,Pagweak Camp,45.853717,-63.675933,2014-07-01 00:00:00-03:00,,,6.77,,,,23.6,,22.3,0,0,0,0
7588,2014,7,1,NB / N-B,Tracadie,Parc Val Comeau,47.473463,-64.873712,2014-07-01 00:00:00-03:00,,,8.45,,,,0.06,,18.3,0,0,0,0
7514,2014,7,1,PE / Î-P-É,Pinette,Park Boat Launch,46.054833,-62.9105,2014-07-01 00:00:00-03:00,,,8.26,,,,36.09,,21.5,0,0,0,0
7563,2014,7,1,NB / N-B,St-Louis de Kent,Park North,46.75123,-64.951922,2014-07-01 00:00:00-03:00,,,6.5,,,,2.8,,25.7,0,0,0,0
7564,2014,7,1,NB / N-B,St-Louis de Kent,Park South,46.750968,-64.949386,2014-07-01 00:00:00-03:00,,,7.26,,,,3.4,,23.7,0,0,0,0
7403,2014,7,1,PE / Î-P-É,Brudenell-Montague,Parker's Point,46.183691,-62.543005,2014-07-01 00:00:00-03:00,,,8.08,,,,27.17,,24.2,0,0,0,0
7556,2014,7,1,PE / Î-P-É,Souris,Paul Deveau,46.37034,-62.27871,2014-07-01 00:00:00-03:00,,,10.0,,,,24.07,,16.9,0,0,0,0
7554,2014,7,1,PE / Î-P-É,Souris,Paul Gallant 50%,46.35741,-62.27969,2014-07-01 00:00:00-03:00,,,10.23,,,,20.47,,17.4,0,0,0,0
7405,2014,7,1,NB / N-B,Caraquet,Pecherie St-Paul,47.808815,-64.849468,2014-07-01 00:00:00-03:00,,,8.59,,,,23.3,,20.7,0,0,0,0
7412,2014,7,1,NS / N-É,Cheticamp,Pointe a Cochon,46.615083,-61.0237,2014-07-01 00:00:00-03:00,,,8.86,,,,27.67,,22.1,0,0,0,0
7561,2014,7,1,NB / N-B,St-Louis de Kent,Pointe a Donatien,46.746883,-64.970356,2014-07-01 00:00:00-03:00,,,8.42,,,,1.4,,26.7,0,0,0,0
7517,2014,7,1,NB / N-B,Pokemouche,Pointe a Godin,47.68707,-64.8487,2014-07-01 00:00:00-03:00,,,8.89,,,,3.62,,22.2,0,0,0,0
7560,2014,7,1,NB / N-B,St-Louis de Kent,Pointe a Maxime,46.766254,-64.911184,2014-07-01 00:00:00-03:00,,,8.57,,,,11.4,,22.9,0,0,0,0
7487,2014,7,1,NB / N-B,Miramichi,Pointe aux Carr,47.077419,-65.207023,2014-07-01 00:00:00-03:00,,,8.39,,,,8.59,,20.02,0,0,0,0
7550,2014,7,1,NB / N-B,Shippagan,Pointe Brulee,47.754598,-64.724922,2014-07-01 00:00:00-03:00,,,9.51,,,,22.13,,25.0,0,0,0,0
7583,2014,7,1,NB / N-B,Tracadie,Pointe des Ferguson,47.471838,-64.897916,2014-07-01 00:00:00-03:00,,,3.2,,,,9.7,,20.4,0,0,0,0
7519,2014,7,1,NB / N-B,Pokemouche,Pointe des Mazeroles,47.67109,-64.8083,2014-07-01 00:00:00-03:00,,,6.96,,,,8.11,,21.1,0,0,0,0
7444,2014,7,1,PE / Î-P-É,Enmore,Portage Shore,46.578,-64.05475,2014-07-01 00:00:00-03:00,,,7.14,,,,26.84,,20.6,0,0,0,0
7507,2014,7,1,NS / N-É,Pictou,Power Plant,45.62596,-62.64932,2014-07-01 00:00:00-03:00,,,6.49,,,,23.79,,28.2,0,0,0,0
7469,2014,7,1,NS / N-É,Mabou,Priest Point,46.073633,-61.405183,2014-07-01 00:00:00-03:00,,,6.89,,,,26.03,,21.4,0,0,0,0
7547,2014,7,1,NB / N-B,Shippagan,Pt. Sauvage,47.732,-64.684004,2014-07-01 00:00:00-03:00,,,8.37,,,,23.59,,22.6,0,0,0,0
7396,2014,7,1,NB / N-B,Bouctouche,Pub by the bridge,46.471865,-64.719819,2014-07-01 00:00:00-03:00,,,8.26,,,,20.42,,24.8,0,0,0,0
7587,2014,7,1,NB / N-B,Tracadie,Quai Val Comeau,47.464352,-64.886087,2014-07-01 00:00:00-03:00,,,7.44,,,,25.47,,15.9,0,0,0,0
7449,2014,7,1,PE / Î-P-É,Hillsborough,Queen Elizabeth Park,46.2482,-63.1535,2014-07-01 00:00:00-03:00,,,7.97,,,,25.91,,23.3,0,0,0,0
7470,2014,7,1,PE / Î-P-É,Malpèque Bay,Ramsay Farm,46.5862,-63.852168,2014-07-01 00:00:00-03:00,,,7.62,,,,25.9,,21.9,0,0,0,0
7429,2014,7,1,NB / N-B,Desable River,Redcliff,46.189055555555555,-63.4369444444444,2014-07-01 00:00:00-03:00,,,8.0,,,,27.44,,20.1,0,0,0,0
7476,2014,7,1,PE / Î-P-É,Mill River,Resort,46.749806,-64.151997,2014-07-01 00:00:00-03:00,,,7.98,,,,22.56,,23.7,0,0,0,0
7404,2014,7,1,PE / Î-P-É,Brudenell-Montague,Richmond Street,46.181156,-62.539139,2014-07-01 00:00:00-03:00,,,8.43,,,,27.33,,22.8,0,0,0,0
7573,2014,7,1,NB / N-B,Tabusintac,Right side of wharf,47.340217,-64.972078,2014-07-01 00:00:00-03:00,,,8.4,,,,14.0,,22.4,0,0,0,0
7447,2014,7,1,PE / Î-P-É,Hillsborough,Rocky Point,46.20736,-63.14716,2014-07-01 00:00:00-03:00,,,10.43,,,,26.64,,18.2,0,0,0,0
7463,2014,7,1,NB / N-B,Lameque,Roger Noel,47.782426,-64.641109,2014-07-01 00:00:00-03:00,,,7.49,,,,21.1,,21.1,0,0,0,0
7578,2014,7,1,NS / N-É,Tatamagouche,Rollie's,45.75675,-63.084417,2014-07-01 00:00:00-03:00,,,7.51,,,,27.22,,25.0,0,0,0,0
7398,2014,7,1,NB / N-B,Bouctouche,Route 11,46.462419,-64.726601,2014-07-01 00:00:00-03:00,,,7.74,,,,20.31,,24.4,0,0,0,0
7410,2014,7,1,NB / N-B,Caraquet,Rue Blanchard,47.817719,-64.99786,2014-07-01 00:00:00-03:00,,,8.95,,,,21.2,,25.5,0,0,0,0
7549,2014,7,1,NB / N-B,Shippagan,Rue Degrace,47.748023,-64.71095,2014-07-01 00:00:00-03:00,,,10.89,,,,21.26,,24.9,0,0,0,0
7537,2014,7,1,NB / N-B,Scoudouc River,Rue Dock,46.220777,-64.552474,2014-07-01 00:00:00-03:00,,,7.78,,,,25.08,,23.1,0,0,0,0
7461,2014,7,1,NB / N-B,Lameque,Rue du Pecheur,47.789535,-64.646046,2014-07-01 00:00:00-03:00,,,2.45,,,,20.2,,21.4,0,0,0,0
7409,2014,7,1,NB / N-B,Caraquet,Rue Dugas,47.777114,-65.029957,2014-07-01 00:00:00-03:00,,,8.36,,,,21.3,,25.0,0,0,0,0
