stand,stand.number,date,time,julian date,hour,time.of.day,tide.level.m,turbidity
Reef,2507,2023-08-07,2:00 AM,219,2,Night,0.723,0.218
Reef,2507,2023-08-07,3:00 AM,219,3,Night,0.618,0.388333333
Reef,2507,2023-08-07,4:00 AM,219,4,Night,0.541,0.113333333
Reef,2507,2023-08-07,5:00 AM,219,5,Day,0.53,0.132
Reef,2507,2023-08-07,6:00 AM,219,6,Day,0.59,0.266666667
Reef,2507,2023-08-07,7:00 AM,219,7,Day,0.692,0.522
Reef,2507,2023-08-07,8:00 AM,219,8,Day,0.804,0.65
Reef,2507,2023-08-07,9:00 AM,219,9,Day,0.9,0.566666667
Reef,2507,2023-08-07,10:00 AM,219,10,Day,0.961,0.404
Reef,2507,2023-08-07,11:00 AM,219,11,Day,0.972,0.305
Reef,2507,2023-08-07,12:00 PM,219,12,Day,0.938,0.5
Reef,2507,2023-08-07,1:00 PM,219,13,Day,0.877,0.27
Reef,2507,2023-08-07,2:00 PM,219,14,Day,0.797,0.226666667
Reef,2507,2023-08-07,3:00 PM,219,15,Day,0.705,0.286
Reef,2507,2023-08-07,4:00 PM,219,16,Day,0.626,0.248333333
Reef,2507,2023-08-07,5:00 PM,219,17,Day,0.603,0.656666667
Reef,2507,2023-08-07,6:00 PM,219,18,Day,0.653,0.47
Reef,2507,2023-08-07,7:00 PM,219,19,Day,0.755,0.458333333
Reef,2507,2023-08-07,8:00 PM,219,20,Night,0.874,0.372
Reef,2507,2023-08-07,9:00 PM,219,21,Night,0.978,0.395
Reef,2507,2023-08-07,10:00 PM,219,22,Night,1.047,0.041666667
Reef,2507,2023-08-07,11:00 PM,219,23,Night,1.064,0.082
Reef,2507,2023-08-08,12:00 AM,220,0,Night,1.031,0.08
Reef,2507,2023-08-08,1:00 AM,220,1,Night,0.963,0.6475
Reef,2507,2023-08-08,2:00 AM,220,2,Night,0.872,1.7
Reef,2507,2023-08-08,3:00 AM,220,3,Night,0.762,0.38
Reef,2507,2023-08-08,4:00 AM,220,4,Night,0.651,0.453333333
Reef,2507,2023-08-08,5:00 AM,220,5,Day,0.575,1.07
Reef,2507,2023-08-08,6:00 AM,220,6,Day,0.564,0.223333333
Reef,2507,2023-08-08,7:00 AM,220,7,Day,0.611,0.146
Reef,2507,2023-08-08,8:00 AM,220,8,Day,0.689,0.216666667
Reef,2507,2023-08-08,9:00 AM,220,9,Day,0.773,0.175
Reef,2507,2023-08-08,10:00 AM,220,10,Day,0.844,3.338
Reef,2507,2023-08-08,11:00 AM,220,11,Day,0.885,0.141666667
Reef,2507,2023-08-08,12:00 PM,220,12,Day,0.891,0.316666667
Reef,2507,2023-08-08,1:00 PM,220,13,Day,0.869,0.162
Reef,2507,2023-08-08,2:00 PM,220,14,Day,0.83,0.235
Reef,2507,2023-08-08,3:00 PM,220,15,Day,0.772,0.244
Reef,2507,2023-08-08,4:00 PM,220,16,Day,0.708,0.376666667
Reef,2507,2023-08-08,5:00 PM,220,17,Day,0.668,0.14
Reef,2507,2023-08-08,6:00 PM,220,18,Day,0.685,0.832
Reef,2507,2023-08-08,7:00 PM,220,19,Day,0.762,1.071666667
Reef,2507,2023-08-08,8:00 PM,220,20,Night,0.875,1.246
Reef,2507,2023-08-08,9:00 PM,220,21,Night,0.993,2.446666667
Reef,2507,2023-08-08,10:00 PM,220,22,Night,1.089,2.468333333
Reef,2507,2023-08-08,11:00 PM,220,23,Night,1.144,1.712
Reef,2507,2023-08-09,12:00 AM,221,0,Night,1.148,1.075
Reef,2507,2023-08-09,1:00 AM,221,1,Night,1.108,2.608333333
Reef,2507,2023-08-09,2:00 AM,221,2,Night,1.037,0.704
Reef,2507,2023-08-09,3:00 AM,221,3,Night,0.938,0.675
Reef,2507,2023-08-09,4:00 AM,221,4,Night,0.82,1.573333333
Reef,2507,2023-08-09,5:00 AM,221,5,Day,0.708,2.35
Reef,2507,2023-08-09,6:00 AM,221,6,Day,0.637,2.518333333
Reef,2507,2023-08-09,7:00 AM,221,7,Day,0.62,2.796
Reef,2507,2023-08-09,8:00 AM,221,8,Day,0.649,3.815
Reef,2507,2023-08-09,9:00 AM,221,9,Day,0.703,5.206666667
Reef,2507,2023-08-09,10:00 AM,221,10,Day,0.761,3.106
Reef,2507,2023-08-09,11:00 AM,221,11,Day,0.809,3.931666667
Reef,2507,2023-08-09,12:00 PM,221,12,Day,0.838,2.691666667
Reef,2507,2023-08-09,1:00 PM,221,13,Day,0.849,1.426
Reef,2507,2023-08-09,2:00 PM,221,14,Day,0.845,1.493333333
Reef,2507,2023-08-09,3:00 PM,221,15,Day,0.825,0.406
Reef,2507,2023-08-09,4:00 PM,221,16,Day,0.79,0.511666667
Reef,2507,2023-08-09,5:00 PM,221,17,Day,0.754,0.443333333
Reef,2507,2023-08-09,6:00 PM,221,18,Day,0.747,0.908
Reef,2507,2023-08-09,7:00 PM,221,19,Day,0.79,0.665
Reef,2507,2023-08-09,8:00 PM,221,20,Night,0.879,0.912
Reef,2507,2023-08-09,9:00 PM,221,21,Night,0.993,1.271666667
Reef,2507,2023-08-09,10:00 PM,221,22,Night,1.105,0.638333333
Reef,2507,2023-08-09,11:00 PM,221,23,Night,1.192,0.604
Reef,2507,2023-08-10,12:00 AM,222,0,Night,1.237,0.461666667
Reef,2507,2023-08-10,1:00 AM,222,1,Night,1.237,0.263333333
Reef,2507,2023-08-10,2:00 AM,222,2,Night,1.196,0.454
Reef,2507,2023-08-10,3:00 AM,222,3,Night,1.119,0.593333333
Reef,2507,2023-08-10,4:00 AM,222,4,Night,1.012,0.416666667
Reef,2507,2023-08-10,5:00 AM,222,5,Day,0.89,0.282
Reef,2507,2023-08-10,6:00 AM,222,6,Day,0.781,0.58
Reef,2507,2023-08-10,7:00 AM,222,7,Day,0.71,0.378
Reef,2507,2023-08-10,8:00 AM,222,8,Day,0.683,0.23
Reef,2507,2023-08-10,9:00 AM,222,9,Day,0.692,0.218333333
Reef,2507,2023-08-10,10:00 AM,222,10,Day,0.721,0.616
Reef,2507,2023-08-10,11:00 AM,222,11,Day,0.756,0.845
Reef,2507,2023-08-10,12:00 PM,222,12,Day,0.789,0.546666667
Reef,2507,2023-08-10,1:00 PM,222,13,Day,0.816,0.914
Reef,2507,2023-08-10,2:00 PM,222,14,Day,0.839,0.418333333
Reef,2507,2023-08-10,3:00 PM,222,15,Day,0.853,0.166
Reef,2507,2023-08-10,4:00 PM,222,16,Day,0.85,0.113333333
Reef,2507,2023-08-10,5:00 PM,222,17,Day,0.834,0.435
Reef,2507,2023-08-10,6:00 PM,222,18,Day,0.823,0.484
Reef,2507,2023-08-10,7:00 PM,222,19,Day,0.839,0.606666667
Reef,2507,2023-08-10,8:00 PM,222,20,Night,0.895,0.682
Reef,2507,2023-08-10,9:00 PM,222,21,Night,0.987,0.606666667
Reef,2507,2023-08-10,10:00 PM,222,22,Night,1.098,0.581666667
Reef,2507,2023-08-10,11:00 PM,222,23,Night,1.205,0.398
Reef,2507,2023-08-11,12:00 AM,223,0,Night,1.287,0.35
Reef,2507,2023-08-11,1:00 AM,223,1,Night,1.329,0.243333333
Reef,2507,2023-08-11,2:00 AM,223,2,Night,1.329,0.106
Reef,2507,2023-08-11,3:00 AM,223,3,Night,1.286,0.151666667
Reef,2507,2023-08-11,4:00 AM,223,4,Night,1.201,0.22
Reef,2507,2023-08-11,5:00 AM,223,5,Day,1.085,0.274
Reef,2507,2023-08-11,6:00 AM,223,6,Day,0.962,0.318333333
Reef,2507,2023-08-11,7:00 AM,223,7,Day,0.855,0.342
Reef,2507,2023-08-11,8:00 AM,223,8,Day,0.779,0.391666667
Reef,2507,2023-08-11,9:00 AM,223,9,Day,0.739,0.253333333
Reef,2507,2023-08-11,10:00 AM,223,10,Day,0.727,0.328
Reef,2507,2023-08-11,11:00 AM,223,11,Day,0.735,0.401666667
Reef,2507,2023-08-11,12:00 PM,223,12,Day,0.753,0.475
Reef,2507,2023-08-11,1:00 PM,223,13,Day,0.78,0.146
Reef,2507,2023-08-11,2:00 PM,223,14,Day,0.814,0.163333333
Reef,2507,2023-08-11,3:00 PM,223,15,Day,0.85,0.176
Reef,2507,2023-08-11,4:00 PM,223,16,Day,0.876,0.17
Reef,2507,2023-08-11,5:00 PM,223,17,Day,0.885,0.103333333
Reef,2507,2023-08-11,6:00 PM,223,18,Day,0.885,0.194
Reef,2507,2023-08-11,7:00 PM,223,19,Day,0.891,0.211666667
Reef,2507,2023-08-11,8:00 PM,223,20,Night,0.919,0.68
Reef,2507,2023-08-11,9:00 PM,223,21,Night,0.98,0.691666667
Reef,2507,2023-08-11,10:00 PM,223,22,Night,1.072,0.613333333
Reef,2507,2023-08-11,11:00 PM,223,23,Night,1.183,0.596
Reef,2507,2023-08-12,12:00 AM,224,0,Night,1.29,0.616666667
Reef,2507,2023-08-12,1:00 AM,224,1,Night,1.373,0.516666667
Reef,2507,2023-08-12,2:00 AM,224,2,Night,1.419,0.556
Reef,2507,2023-08-12,3:00 AM,224,3,Night,1.419,0.381666667
Reef,2507,2023-08-12,4:00 AM,224,4,Night,1.368,0.261666667
Reef,2507,2023-08-12,5:00 AM,224,5,Day,1.272,0.246
Reef,2507,2023-08-12,6:00 AM,224,6,Day,1.149,0.15
Reef,2507,2023-08-12,7:00 AM,224,7,Day,1.024,0.18
Reef,2507,2023-08-12,8:00 AM,224,8,Day,0.914,0.08
Reef,2507,2023-08-12,9:00 AM,224,9,Day,0.83,0.205
Reef,2507,2023-08-12,10:00 AM,224,10,Day,0.775,0.098
Reef,2507,2023-08-12,11:00 AM,224,11,Day,0.747,0.176666667
Reef,2507,2023-08-12,12:00 PM,224,12,Day,0.741,0.046666667
Reef,2507,2023-08-12,1:00 PM,224,13,Day,0.752,0.008
Reef,2507,2023-08-12,2:00 PM,224,14,Day,0.781,0.026666667
Reef,2507,2023-08-12,3:00 PM,224,15,Day,0.825,0.226
Reef,2507,2023-08-12,4:00 PM,224,16,Day,0.869,0.093333333
Reef,2507,2023-08-12,5:00 PM,224,17,Day,0.9,0.098333333
Reef,2507,2023-08-12,6:00 PM,224,18,Day,0.914,0.34
Reef,2507,2023-08-12,7:00 PM,224,19,Day,0.922,0.213333333
Reef,2507,2023-08-12,8:00 PM,224,20,Night,0.937,0.23
Reef,2507,2023-08-12,9:00 PM,224,21,Night,0.969,0.315
Reef,2507,2023-08-12,10:00 PM,224,22,Night,1.031,0.36
Reef,2507,2023-08-12,11:00 PM,224,23,Night,1.127,0.63
