Year,Site code,Province,Latitude,Longitude,River name,Fishing area,CGNDB,Avg. water temperature at shore,English common name,French common name,Scientific name,ITIS TSN,Specimens measured,Avg. length (mm),Length type
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,5,,fork
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Lamprey (non specific),lamproies (non spécifique),Petromyzontidae,159697,1,,total
1973,28,New Brunswick,47.739,-67.654,Kedgwick River,SFA15,DALLK,14.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,26,,total
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,American eel,anguille d'Amérique,Anguilla rostrata,161127,6,,total
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,Appalachian brook crayfish,,,97343,5,,fork
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,97.0,fork
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fork
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,34,,fork
1973,29,New Brunswick,47.765,-67.691,Kedgwick River,SFA15,DALLK,14.4,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,48,,total
1973,30,New Brunswick,47.817,-67.739,Kedgwick River,SFA15,DALLK,13.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,58,52.052,fork
1973,30,New Brunswick,47.817,-67.739,Kedgwick River,SFA15,DALLK,13.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,,fork
1973,30,New Brunswick,47.817,-67.739,Kedgwick River,SFA15,DALLK,13.0,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,12,,fork
1973,30,New Brunswick,47.817,-67.739,Kedgwick River,SFA15,DALLK,13.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,66,,total
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,Appalachian brook crayfish,,,97343,1,,fork
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,Atlantic salmon,saumon atlantique,Salmo salar,161996,8,38.625,fork
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,Brook stickleback,épinoche à cinq épines,Culaea inconstans,166399,1,,total
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,7,,fork
1973,45,New Brunswick,47.528,-67.62,Little Main Restigouche River,SFA15,DAQCE,16.25,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,50,,total
1973,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,11.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,29,39.379,fork
1973,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,11.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,,fork
1973,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,11.0,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,2,,fork
1973,46,New Brunswick,47.477,-67.72,Little Main Restigouche River,SFA15,DAQCE,11.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,118,,total
1973,36,New Brunswick,47.848,-67.702,McDougall Brook,SFA15,DAYMW,8.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,112.167,fork
1973,36,New Brunswick,47.848,-67.702,McDougall Brook,SFA15,DAYMW,8.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,35,,fork
1973,36,New Brunswick,47.848,-67.702,McDougall Brook,SFA15,DAYMW,8.0,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,170,,total
1973,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,12.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,24,148.0,fork
1973,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,12.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,21,,fork
1973,55,New Brunswick,47.625,-67.914,North Branch Gounamitz River,SFA15,DABVX,12.5,Sculpins (non specific),chabots (non spécifique),Cottidae,167196,384,,total
1973,38,New Brunswick,47.909,-67.907,North Branch Kedgwick River,SFA15,DABWE,13.2,American eel,anguille d'Amérique,Anguilla rostrata,161127,2,,total
