L'année,Numéro du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,CGNDB,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2023,EFWR7,Nouvelle-Écosse,45.599,-62.084,West River Antigonish,ZPS18A,,11.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,10,68.4,fourche
2023,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,11.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,67,66.791,fourche
2023,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,11.0,Brown trout,truite brune,Salmo trutta,161997,8,73.125,fourche
2024,EFRP5,Nouvelle-Écosse,45.595,-63.939,River Philip,ZPS18A,,11.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,77,72.221,fourche
2024,EFRP5,Nouvelle-Écosse,45.595,-63.939,River Philip,ZPS18A,,11.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,74.5,fourche
2024,EFRP5,Nouvelle-Écosse,45.595,-63.939,River Philip,ZPS18A,,11.4,Brown trout,truite brune,Salmo trutta,161997,15,103.8,fourche
2024,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,11.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,110,73.77,fourche
2024,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,11.9,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,56.5,fourche
2024,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,11.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,71.5,fourche
2024,EFRP3,Nouvelle-Écosse,45.628,-63.928,River Philip,ZPS18A,,11.9,Brown trout,truite brune,Salmo trutta,161997,3,95.333,fourche
2024,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,13.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,124,69.5,fourche
2024,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,13.9,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,55.5,fourche
2024,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,13.9,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,7,60.571,fourche
2024,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,13.9,Brown trout,truite brune,Salmo trutta,161997,1,74.0,fourche
2024,EFRP4,Nouvelle-Écosse,45.658,-63.91,River Philip,ZPS18A,,13.9,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2024,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,98.167,fourche
2024,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,66.0,fourche
2024,EFRP6,Nouvelle-Écosse,45.571,-63.946,River Philip,ZPS18A,,10.0,Brown trout,truite brune,Salmo trutta,161997,88,69.681,fourche
2024,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,12.5,Atlantic salmon,saumon atlantique,Salmo salar,161996,59,62.814,fourche
2024,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,12.5,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,34.333,fourche
2024,EFRP1,Nouvelle-Écosse,45.597,-63.818,River Philip,ZPS18A,,12.5,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,8,66.25,fourche
2024,EFER3,Nouvelle-Écosse,45.464,-62.653,East River Pictou,ZPS18A,,17.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,42,56.5,fourche
2024,EFER3,Nouvelle-Écosse,45.464,-62.653,East River Pictou,ZPS18A,,17.3,Dace (non-specific),,,0,3,38.333,fourche
2024,EFER5,Nouvelle-Écosse,45.417,-62.574,East River Pictou,ZPS18A,,17.7,Atlantic salmon,saumon atlantique,Salmo salar,161996,53,60.962,fourche
2024,EFER7,Nouvelle-Écosse,45.46,-62.69,East River Pictou,ZPS18A,,16.6,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,87.0,totale
2024,EFER7,Nouvelle-Écosse,45.46,-62.69,East River Pictou,ZPS18A,,16.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,27,72.074,fourche
2024,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,77.464,fourche
2024,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,20,70.65,fourche
2024,EFER8B,Nouvelle-Écosse,45.415,-62.552,East River Pictou,ZPS18A,,14.6,Brown trout,truite brune,Salmo trutta,161997,34,57.467,fourche
2024,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,12.6,Atlantic salmon,saumon atlantique,Salmo salar,161996,59,65.678,fourche
2024,EFER9A,Nouvelle-Écosse,45.404,-62.542,East River Pictou,ZPS18A,,12.6,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,92.333,fourche
2024,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,96,62.046,fourche
2024,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.9,Brown trout,truite brune,Salmo trutta,161997,5,55.4,fourche
2024,EFER4,Nouvelle-Écosse,45.425,-62.674,East River Pictou,ZPS18A,,16.9,White sucker,meunier noir,Catostomus commersoni,553273,1,47.0,fourche
2024,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,14.9,Atlantic salmon,saumon atlantique,Salmo salar,161996,69,79.275,fourche
2024,EFWRP,Nouvelle-Écosse,45.543,-62.877,West River Pictou,ZPS18A,,14.9,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2024,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,17.3,Atlantic salmon,saumon atlantique,Salmo salar,161996,79,70.934,fourche
2024,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,17.3,Shiner (non-specific),,,2,1,62.0,fourche
2024,EFWR6B,Nouvelle-Écosse,45.56,-62.077,West River Antigonish,ZPS18A,,17.3,three-spined stickleback,épinoche à trois épines,Gasterosteus aculeatus,166365,1,,totale
2024,EFWR1,Nouvelle-Écosse,45.572,-62.047,West River Antigonish,ZPS18A,,15.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,113,58.736,fourche
2024,EFWR1,Nouvelle-Écosse,45.572,-62.047,West River Antigonish,ZPS18A,,15.0,Dace (non-specific),,,0,1,46.0,fourche
2024,EFWR2,Nouvelle-Écosse,45.581,-62.105,West River Antigonish,ZPS18A,,13.2,Atlantic salmon,saumon atlantique,Salmo salar,161996,110,77.422,fourche
2024,EFWR2,Nouvelle-Écosse,45.581,-62.105,West River Antigonish,ZPS18A,,13.2,Brown trout,truite brune,Salmo trutta,161997,7,83.857,fourche
2024,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,18.0,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,63.75,fourche
2024,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,18.0,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,65.0,fourche
2024,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,18.0,Dace (non-specific),,,0,1,37.0,fourche
2024,EFWR3,Nouvelle-Écosse,45.505,-62.065,West River Antigonish,ZPS18A,,18.0,White sucker,meunier noir,Catostomus commersoni,553273,4,42.75,fourche
2024,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,16.4,Atlantic salmon,saumon atlantique,Salmo salar,161996,109,75.732,fourche
2024,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,16.4,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,141.167,fourche
2024,EFWR4,Nouvelle-Écosse,45.541,-62.133,West River Antigonish,ZPS18A,,16.4,Brown trout,truite brune,Salmo trutta,161997,13,77.154,fourche
2024,EFWR7,Nouvelle-Écosse,45.6,-62.084,West River Antigonish,ZPS18A,,13.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,5,95.0,fourche
2024,EFWR7,Nouvelle-Écosse,45.6,-62.084,West River Antigonish,ZPS18A,,13.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,14,67.571,fourche
2024,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,11.8,Atlantic salmon,saumon atlantique,Salmo salar,161996,128,71.625,fourche
2024,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,11.8,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,56.667,fourche
2024,EFRP10,Nouvelle-Écosse,45.591,-63.834,River Philip,ZPS18A,,11.8,Brown trout,truite brune,Salmo trutta,161997,17,64.471,fourche
