L'année,Nom du site,Province,Latitude,Longitude,Nom de la rivière,Zone de pêche,ONGC,Température moyenne de l'eau sur le rivage,Nom commun en anglais,Nom commun en français,Nom scientifique,ITIS TSN,Spécimens mesurés,Longueur moyenne (mm),Type de longueur
2021,PO1,New Brunswick,48.094483,-67.734983,Patapedia River,SFA15,DANAM,19.800,Atlantic salmon,saumon atlantique,Salmo salar,161996,72,74.250,fork
2021,PO1,New Brunswick,48.094483,-67.734983,Patapedia River,SFA15,DANAM,19.800,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,7,,fork
2021,PO2,New Brunswick,48.077767,-67.635267,Patapedia River,SFA15,DANAM,14.900,American eel,anguille d'Amérique,Anguilla rostrata,161127,1,,total
2021,PO2,New Brunswick,48.077767,-67.635267,Patapedia River,SFA15,DANAM,14.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,77,62.368,fork
2021,PO2,New Brunswick,48.077767,-67.635267,Patapedia River,SFA15,DANAM,14.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,15,,fork
2021,PO2,New Brunswick,48.077767,-67.635267,Patapedia River,SFA15,DANAM,14.900,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2021,R01,New Brunswick,46.510096,-65.162890,Richibucto,SFA16B,,15.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,34,69.059,fork
2021,R01,New Brunswick,46.510096,-65.162890,Richibucto,SFA16B,,15.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,50.333,fork
2021,R01,New Brunswick,46.510096,-65.162890,Richibucto,SFA16B,,15.600,Lake chub,méné de lac,Couesius plumbeus,163535,2,42.500,fork
2021,R01,New Brunswick,46.510096,-65.162890,Richibucto,SFA16B,,15.600,White sucker,meunier noir,Catostomus commersoni,553273,1,86.000,fork
2021,R02,New Brunswick,46.491953,-65.262097,Richibucto,SFA16B,,14.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,96,66.803,fork
2021,R02,New Brunswick,46.491953,-65.262097,Richibucto,SFA16B,,14.000,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,56.000,fork
2021,R02,New Brunswick,46.491953,-65.262097,Richibucto,SFA16B,,14.000,Lake chub,méné de lac,Couesius plumbeus,163535,2,54.000,fork
2021,SEU1,New Brunswick,47.654000,-66.594000,Upsalquitch River,SFA15,DAPWI,20.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,25,56.400,fork
2021,SEU1,New Brunswick,47.654000,-66.594000,Upsalquitch River,SFA15,DAPWI,20.100,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,,fork
2021,TB,New Brunswick,47.887333,-67.255883,Restigouche River,SFA15,DACGO,14.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,13,58.538,fork
2021,TB,New Brunswick,47.887333,-67.255883,Restigouche River,SFA15,DACGO,14.200,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,33.429,fork
2021,U2,New Brunswick,47.830000,-66.886000,Upsalquitch River,SFA15,DAPWI,15.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,57.750,fork
2021,U2,New Brunswick,47.830000,-66.886000,Upsalquitch River,SFA15,DAPWI,15.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,36.200,fork
2021,U2,New Brunswick,47.830000,-66.886000,Upsalquitch River,SFA15,DAPWI,15.300,Lake chub,méné de lac,Couesius plumbeus,163535,1,50.000,fork
2021,W,New Brunswick,47.671917,-67.509717,Kedgwick River,SFA15,DALLK,19.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,38,61.132,fork
2021,W,New Brunswick,47.671917,-67.509717,Kedgwick River,SFA15,DALLK,19.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,63.429,fork
2021,W,New Brunswick,47.671917,-67.509717,Kedgwick River,SFA15,DALLK,19.500,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,5,66.400,fork
2021,W,New Brunswick,47.671917,-67.509717,Kedgwick River,SFA15,DALLK,19.500,White sucker,meunier noir,Catostomus commersoni,553273,1,84.000,fork
2021,WBG1,New Brunswick,47.621000,-67.919000,West Branch Gounamitz River,SFA15,DAOPI,18.000,Atlantic salmon,saumon atlantique,Salmo salar,161996,259,63.565,fork
2021,WBG1,New Brunswick,47.621000,-67.919000,West Branch Gounamitz River,SFA15,DAOPI,18.000,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,8,85.875,fork
2022,1,New Brunswick,47.993183,-66.870617,Restigouche River,SFA15,DACGO,18.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,77.500,fork
2022,1,New Brunswick,47.993183,-66.870617,Restigouche River,SFA15,DACGO,18.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,40.667,fork
2022,1,New Brunswick,47.993183,-66.870617,Restigouche River,SFA15,DACGO,18.600,Lake chub,méné de lac,Couesius plumbeus,163535,2,59.000,fork
2022,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,86.375,fork
2022,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,19,54.211,fork
2022,103,New Brunswick,47.050000,-66.000000,South Branch Big Sevogle River,SFA16,DAIKJ,,Lake chub,méné de lac,Couesius plumbeus,163535,2,74.500,fork
2022,104,New Brunswick,47.140000,-65.980000,North Branch Big Sevogle River,SFA16,DABUW,,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,84.867,fork
2022,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,118.667,fork
2022,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,5,26.200,fork
2022,107,New Brunswick,46.970000,-66.630000,Tuadook River,SFA16,DATKW,,Lake chub,méné de lac,Couesius plumbeus,163535,34,30.441,fork
2022,11,New Brunswick,47.667250,-67.475883,Hailes Brook,SFA15,DAJBU,15.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,14,63.571,fork
2022,11,New Brunswick,47.667250,-67.475883,Hailes Brook,SFA15,DAJBU,15.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,68.000,fork
2022,11,New Brunswick,47.667250,-67.475883,Hailes Brook,SFA15,DAJBU,15.900,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,62.000,fork
2022,11,New Brunswick,47.667250,-67.475883,Hailes Brook,SFA15,DAJBU,15.900,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,6,,fork
2022,110,New Brunswick,46.530000,-65.860000,Cains River,SFA16,DAYOM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,48,80.583,fork
2022,110,New Brunswick,46.530000,-65.860000,Cains River,SFA16,DAYOM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,48.000,fork
2022,115,New Brunswick,47.190000,-65.890000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,32,78.625,fork
2022,116,New Brunswick,46.810000,-65.869500,Renous River,SFA16,DAXAN,,Atlantic salmon,saumon atlantique,Salmo salar,161996,3,70.000,fork
2022,116,New Brunswick,46.810000,-65.869500,Renous River,SFA16,DAXAN,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,43.182,fork
2022,116,New Brunswick,46.810000,-65.869500,Renous River,SFA16,DAXAN,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,3,36.333,fork
2022,116,New Brunswick,46.810000,-65.869500,Renous River,SFA16,DAXAN,,Lake chub,méné de lac,Couesius plumbeus,163535,1,71.000,fork
2022,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,81.500,fork
2022,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,16,50.375,fork
2022,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,34.000,fork
2022,117,New Brunswick,46.780000,-65.970000,Dungarvon River,SFA16,DALFL,,Suckers (non specific),catostomes (non spécifique),,163892,1,126.000,fork
2022,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,,Atlantic salmon,saumon atlantique,Salmo salar,161996,30,59.600,fork
2022,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,59.000,fork
2022,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,40.000,fork
2022,119,New Brunswick,46.720000,-65.870000,Bartholomew River,SFA16,DBADS,,Mottled sculpin,chabot tacheté,Cottus bairdii,167237,3,60.000,fork
2022,120,New Brunswick,46.680000,-66.970000,Burnthill Brook,SFA16,DASOG,,Atlantic salmon,saumon atlantique,Salmo salar,161996,36,83.806,fork
2022,120,New Brunswick,46.680000,-66.970000,Burnthill Brook,SFA16,DASOG,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,5,101.800,fork
2022,120,New Brunswick,46.680000,-66.970000,Burnthill Brook,SFA16,DASOG,,Mottled sculpin,chabot tacheté,Cottus bairdii,167237,18,62.611,fork
2022,121,New Brunswick,46.760000,-66.830000,Clearwater Brook,SFA16,DAGDP,,Atlantic salmon,saumon atlantique,Salmo salar,161996,75,59.703,fork
2022,121,New Brunswick,46.760000,-66.830000,Clearwater Brook,SFA16,DAGDP,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,53.000,fork
2022,121,New Brunswick,46.760000,-66.830000,Clearwater Brook,SFA16,DAGDP,,Mottled sculpin,chabot tacheté,Cottus bairdii,167237,1,91.000,fork
2022,129,New Brunswick,46.550000,-66.040000,McKiel Brook,SFA16,DANOV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,47,86.766,fork
2022,129,New Brunswick,46.550000,-66.040000,McKiel Brook,SFA16,DANOV,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,122.000,fork
2022,14,New Brunswick,47.874067,-66.947033,Upsalquitch River,SFA15,DAPWI,18.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,44.238,fork
2022,14,New Brunswick,47.874067,-66.947033,Upsalquitch River,SFA15,DAPWI,18.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,16,38.625,fork
2022,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,91.857,fork
2022,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,63.000,fork
2022,145,New Brunswick,46.979700,-66.470000,North PoleStream,SFA16,DAZMQ,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,161.000,fork
2022,147,New Brunswick,46.982830,-66.372670,Lower North Branch Little Southwest Miramichi River,SFA16,DAUNV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,49,69.082,fork
2022,15,Nova Scotia,46.290476,-61.031735,Big Brook,SFA18,,16.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,8,94.000,fork
2022,15,Nova Scotia,46.290476,-61.031735,Big Brook,SFA18,,16.200,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,23,70.174,fork
2022,153,New Brunswick,47.090000,-66.320000,South Branch Big Sevogle River,SFA16,DAIKJ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,76.471,fork
2022,153,New Brunswick,47.090000,-66.320000,South Branch Big Sevogle River,SFA16,DAIKJ,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,87.500,fork
2022,16,New Brunswick,47.653850,-66.728767,Northwest Upsalquitch River,SFA15,DAYFA,14.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,82.467,fork
2022,16,New Brunswick,47.653850,-66.728767,Northwest Upsalquitch River,SFA15,DAYFA,14.900,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,55.667,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,28,65.786,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,50.800,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,63.000,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,67.000,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Lake chub,méné de lac,Couesius plumbeus,163535,1,58.000,fork
2022,17,New Brunswick,47.608683,-66.799250,Northwest Upsalquitch River,SFA15,DAYFA,16.300,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,1,,fork
2022,18,New Brunswick,47.610933,-66.805783,Northwest Upsalquitch River,SFA15,DAYFA,16.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,13,77.231,fork
2022,18,New Brunswick,47.610933,-66.805783,Northwest Upsalquitch River,SFA15,DAYFA,16.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,56.400,fork
2022,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,84.579,fork
2022,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,68.000,fork
2022,186,New Brunswick,46.820000,-66.650000,Dungarvon River,SFA16,DALFL,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,6,101.667,fork
2022,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,,Atlantic salmon,saumon atlantique,Salmo salar,161996,13,76.769,fork
2022,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,9,49.111,fork
2022,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,48.000,fork
2022,190,New Brunswick,47.065000,-65.852000,Big Sevogle River,SFA16,DAQLQ,,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,86.000,fork
2022,2,Nova Scotia,46.383500,-61.037325,Gallant River,SFA18,,15.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,23,85.435,fork
2022,2,Nova Scotia,46.383500,-61.037325,Gallant River,SFA18,,15.500,Brown trout,truite brune,Salmo trutta,161997,1,137.000,fork
2022,20,New Brunswick,47.190000,-65.910000,Little River,SFA16,DAQFK,,Atlantic salmon,saumon atlantique,Salmo salar,161996,24,75.250,fork
2022,20,New Brunswick,47.190000,-65.910000,Little River,SFA16,DAQFK,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,9,38.444,fork
2022,206,New Brunswick,46.562000,-67.290000,Salmon Brook,SFA16,DAYRT,,Atlantic salmon,saumon atlantique,Salmo salar,161996,133,59.922,fork
2022,206,New Brunswick,46.562000,-67.290000,Salmon Brook,SFA16,DAYRT,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,54.714,fork
2022,206,New Brunswick,46.562000,-67.290000,Salmon Brook,SFA16,DAYRT,,Mottled sculpin,chabot tacheté,Cottus bairdii,167237,10,61.600,fork
2022,21,New Brunswick,47.613333,-67.042550,Northwest Upsalquitch River,SFA15,DAYFA,15.500,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,55.238,fork
2022,21,New Brunswick,47.613333,-67.042550,Northwest Upsalquitch River,SFA15,DAYFA,15.500,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,2,45.500,fork
2022,21,New Brunswick,47.613333,-67.042550,Northwest Upsalquitch River,SFA15,DAYFA,15.500,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,1,56.000,fork
2022,210,New Brunswick,46.701000,-66.484000,Dungarvon River,SFA16,DALFL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,24,75.500,fork
2022,210,New Brunswick,46.701000,-66.484000,Dungarvon River,SFA16,DALFL,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,11,48.818,fork
2022,212,New Brunswick,46.319000,-66.289000,Cains River,SFA16,DAYOM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,21,51.952,fork
2022,212,New Brunswick,46.319000,-66.289000,Cains River,SFA16,DAYOM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,60.286,fork
2022,212,New Brunswick,46.319000,-66.289000,Cains River,SFA16,DAYOM,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,1,42.000,fork
2022,212,New Brunswick,46.319000,-66.289000,Cains River,SFA16,DAYOM,,Lake chub,méné de lac,Couesius plumbeus,163535,1,78.000,fork
2022,213,New Brunswick,46.665000,-65.770000,Cains River,SFA16,DAYOM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,10,95.600,fork
2022,213,New Brunswick,46.665000,-65.770000,Cains River,SFA16,DAYOM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,19,48.684,fork
2022,213,New Brunswick,46.665000,-65.770000,Cains River,SFA16,DAYOM,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,5,49.200,fork
2022,213,New Brunswick,46.665000,-65.770000,Cains River,SFA16,DAYOM,,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,79.000,fork
2022,214,New Brunswick,46.791350,-66.477000,Renous River,SFA16,DAXAN,,Atlantic salmon,saumon atlantique,Salmo salar,161996,15,53.733,fork
2022,214,New Brunswick,46.791350,-66.477000,Renous River,SFA16,DAXAN,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,10,56.600,fork
2022,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,63.632,fork
2022,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,24,43.083,fork
2022,215,New Brunswick,47.135170,-65.836670,Northwest Miramichi River,SFA16,DAYEV,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,4,32.000,fork
2022,216,New Brunswick,47.030000,-65.834670,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,17,55.765,fork
2022,216,New Brunswick,47.030000,-65.834670,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,1,54.000,fork
2022,217,New Brunswick,46.856000,-66.161000,Little Southwest Miramichi River,SFA16,DAQHM,,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,55.667,fork
2022,217,New Brunswick,46.856000,-66.161000,Little Southwest Miramichi River,SFA16,DAQHM,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,55.333,fork
2022,217,New Brunswick,46.856000,-66.161000,Little Southwest Miramichi River,SFA16,DAQHM,,Lake chub,méné de lac,Couesius plumbeus,163535,2,53.000,fork
2022,218,New Brunswick,46.880000,-66.104000,Catamaran Brook,SFA16,DAESK,,Atlantic salmon,saumon atlantique,Salmo salar,161996,20,70.450,fork
2022,218,New Brunswick,46.880000,-66.104000,Catamaran Brook,SFA16,DAESK,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,53.400,fork
2022,218,New Brunswick,46.880000,-66.104000,Catamaran Brook,SFA16,DAESK,,Lake chub,méné de lac,Couesius plumbeus,163535,2,76.500,fork
2022,22,New Brunswick,47.655967,-66.607933,Southeast Upsalquitch River,SFA15,DAIOF,19.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,44,65.818,fork
2022,22,New Brunswick,47.655967,-66.607933,Southeast Upsalquitch River,SFA15,DAIOF,19.100,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,36,57.538,fork
2022,221,New Brunswick,46.712340,-66.117380,Dungarvon River,SFA16,DALFL,,Atlantic salmon,saumon atlantique,Salmo salar,161996,34,72.353,fork
2022,221,New Brunswick,46.712340,-66.117380,Dungarvon River,SFA16,DALFL,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,24,54.750,fork
2022,23,Nova Scotia,46.330867,-61.000767,Lake O'Law Brook,SFA18,,15.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,186,80.167,fork
2022,23,Nova Scotia,46.330867,-61.000767,Lake O'Law Brook,SFA18,,15.200,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,27,72.407,fork
2022,23,Nova Scotia,46.330867,-61.000767,Lake O'Law Brook,SFA18,,15.200,Brown trout,truite brune,Salmo trutta,161997,5,68.200,fork
2022,23,Nova Scotia,46.330867,-61.000767,Lake O'Law Brook,SFA18,,15.200,Lamprey (non specific),lamproies (non spécifique),,159697,1,,fork
2022,23,New Brunswick,47.571750,-66.535400,Southeast Upsalquitch River,SFA15,DAIOF,16.600,Atlantic salmon,saumon atlantique,Salmo salar,161996,48,76.375,fork
2022,23,New Brunswick,47.571750,-66.535400,Southeast Upsalquitch River,SFA15,DAIOF,16.600,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,3,50.333,fork
2022,23,New Brunswick,47.571750,-66.535400,Southeast Upsalquitch River,SFA15,DAIOF,16.600,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,4,,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Atlantic salmon,saumon atlantique,Salmo salar,161996,85,77.859,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,6,49.000,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,4,58.000,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,78.000,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Lake chub,méné de lac,Couesius plumbeus,163535,1,85.000,fork
2022,23,New Brunswick,46.938000,-65.821000,Sutherland Brook,SFA16,DASFO,,Mottled sculpin,chabot tacheté,Cottus bairdii,167237,3,82.333,fork
2022,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,16.300,Atlantic salmon,saumon atlantique,Salmo salar,161996,71,62.826,fork
2022,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,16.300,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,7,33.857,fork
2022,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,16.300,Crayfish (family),écrevisses,Astacidae,97324,2,,fork
2022,24,New Brunswick,47.659433,-66.546483,LittleSoutheast Upsalquitch River,SFA15,DAQHI,16.300,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,9,,fork
2022,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,6,62.500,fork
2022,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,5,37.000,fork
2022,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Common shiner,méné à nageoires rouges,Notropis cornutus,163836,2,44.000,fork
2022,26,New Brunswick,47.055490,-65.831760,Northwest Miramichi River,SFA16,DAYEV,,Creek chub,mulet à cornes,Semotilus atromaculatus,163376,1,43.000,fork
2022,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,12,45.417,fork
2022,28,New Brunswick,47.738683,-67.653650,Kedgwick River,SFA15,DALLK,19.900,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,7,,fork
2022,3,New Brunswick,47.951267,-66.951000,Restigouche River,SFA15,DACGO,19.700,Atlantic salmon,saumon atlantique,Salmo salar,161996,35,60.286,fork
2022,3,New Brunswick,47.951267,-66.951000,Restigouche River,SFA15,DACGO,19.700,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,12,48.500,fork
2022,3,New Brunswick,47.951267,-66.951000,Restigouche River,SFA15,DACGO,19.700,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,2,46.000,fork
2022,3,New Brunswick,47.951267,-66.951000,Restigouche River,SFA15,DACGO,19.700,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,16,,fork
2022,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.100,Atlantic salmon,saumon atlantique,Salmo salar,161996,72,49.075,fork
2022,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.100,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,15,46.667,fork
2022,30,New Brunswick,47.817015,-67.738585,Kedgwick River,SFA15,DALLK,16.100,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,6,,fork
2022,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,19,62.737,fork
2022,30,New Brunswick,47.210000,-65.817000,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,18,45.056,fork
2022,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,39,88.513,fork
2022,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,,Blacknose dace,naseux noir,Rhinichthys atratulus,163382,18,57.556,fork
2022,31,New Brunswick,47.167010,-65.956000,Northwest Miramichi River,SFA16,DAYEV,,Lake chub,méné de lac,Couesius plumbeus,163535,1,78.000,fork
2022,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,13.900,Atlantic salmon,saumon atlantique,Salmo salar,161996,4,91.500,fork
2022,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,13.900,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,3,47.667,fork
2022,32,New Brunswick,47.665667,-67.628217,Falls Brook,SFA15,DAEHP,13.900,Slimy sculpin,chabot visqueux,Cottus cognatus,167232,6,,fork
2022,33,New Brunswick,47.191000,-66.121000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,16,87.875,fork
2022,34,Nova Scotia,46.384318,-60.946883,Ingram Brook,SFA18,,14.200,Atlantic salmon,saumon atlantique,Salmo salar,161996,65,69.769,fork
2022,34,Nova Scotia,46.384318,-60.946883,Ingram Brook,SFA18,,14.200,Brook trout,omble de fontaine,Salvelinus fontinalis,162003,16,74.250,fork
2022,34,Nova Scotia,46.384318,-60.946883,Ingram Brook,SFA18,,14.200,Brown trout,truite brune,Salmo trutta,161997,25,62.040,fork
2022,34,New Brunswick,47.253000,-66.236000,Northwest Miramichi River,SFA16,DAYEV,,Atlantic salmon,saumon atlantique,Salmo salar,161996,30,67.033,fork
