Sample_ID__Numéro_échantillon,Year__Année,Month__Mois,Day__Jour,Port_landed__Port_de_débarquement,Port_code,Port_latitude,Port_longitude,Fishing_area__Zone_de_pêche,Mesh_size_mm__Maillage_mm,21.0 cm ,21.5 cm ,22.0 cm ,22.5 cm ,23.0 cm ,23.5 cm ,24.0 cm ,24.5 cm ,25.0 cm ,25.5 cm ,26.0 cm ,26.5 cm ,27.0 cm ,27.5 cm ,28.0 cm ,28.5 cm ,29.0 cm ,29.5 cm ,30.0 cm ,30.5 cm ,31.0 cm ,31.5 cm ,32.0 cm ,32.5 cm ,33.0 cm ,33.5 cm ,34.0 cm ,34.5 cm ,35.0 cm ,35.5 cm ,36.0 cm ,36.5 cm ,37.0 cm ,37.5 cm ,38.0 cm ,38.5 cm ,39.0 cm ,39.5 cm ,40.0 cm ,40.5 cm ,41.0 cm ,41.5 cm ,42.0 cm ,42.5 cm ,43.0 cm ,43.5 cm ,44.0 cm ,44.5 cm ,45.0 cm ,45.5 cm ,46.0 cm ,46.5 cm ,47.0 cm ,47.5 cm ,48.0 cm 
41379,1999,9,29,LISMORE,11202,45.70600111,-62.27030041,4TH,51,0,0,0,0,0,0,0,0,1,9,8,8,17,9,15,16,11,4,6,4,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41413,1999,9,14,TONEY RIVER,11113,45.7716,-62.8906,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,12,23,25,39,22,17,14,7,8,8,9,7,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41545,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,19,26,38,57,51,39,7,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41999,1999,9,23,TONEY RIVER,11113,45.7716,-62.8906,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,3,4,7,5,4,4,3,4,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42001,1999,9,14,TONEY RIVER,11113,45.7716,-62.8906,4TH,57,0,0,0,0,0,0,0,0,0,0,4,6,17,18,40,38,28,24,21,15,11,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42002,1999,9,14,TONEY RIVER,11113,45.7716,-62.8906,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,14,29,35,37,37,15,11,10,5,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42003,1999,9,14,TONEY RIVER,11113,45.7716,-62.8906,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,13,15,17,13,9,16,8,10,5,3,4,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42004,1999,9,15,LISMORE,11202,45.70600111,-62.27030041,4TH,64,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42005,1999,9,15,LISMORE,11202,45.70600111,-62.27030041,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,6,8,15,10,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42873,1999,9,23,TONEY RIVER,11113,45.7716,-62.8906,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,25,45,77,90,48,29,35,16,25,12,8,5,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42939,1999,5,14,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42940,1999,5,14,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,8,5,3,6,15,9,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42941,1999,5,14,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,5,5,8,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42942,1999,5,14,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,6,8,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42943,1999,5,14,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42950,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,0,0,0,11,25,34,29,13,10,4,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42951,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,7,21,25,41,44,53,37,14,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42953,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,9,24,38,60,50,41,17,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42954,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,28,56,53,51,32,8,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42955,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,20,43,43,38,19,5,2,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42956,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,1,5,3,8,19,49,56,50,32,11,4,4,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42957,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,0,1,0,9,7,6,10,12,9,14,25,33,47,50,21,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42958,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,1,7,5,5,9,8,6,11,14,38,39,41,29,21,6,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42959,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,2,3,6,9,7,6,11,12,14,27,37,40,38,22,8,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42960,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,15,23,19,17,18,10,11,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42961,1999,4,27,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,13,21,18,11,7,4,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42962,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,57,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,4,7,11,16,30,46,38,37,22,13,5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42999,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,20,39,59,54,39,19,5,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43000,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,23,52,59,52,22,13,7,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43007,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,2,1,5,24,36,56,61,44,18,7,5,3,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43008,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,2,1,2,11,11,10,4,10,14,11,19,23,33,39,26,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43009,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,5,13,23,27,20,5,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43010,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43011,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43012,1999,6,28,ABOITEAU,27821,46.23520271,-64.2628963,4TH,51,0,0,0,0,0,5,9,12,20,15,18,14,11,3,2,2,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43013,1999,6,28,ABOITEAU,27821,46.23520271,-64.2628963,4TH,57,0,0,0,0,0,0,0,0,0,0,2,1,4,1,2,1,4,3,3,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43014,1999,6,28,ABOITEAU,27821,46.23520271,-64.2628963,4TH,64,0,0,0,0,0,0,0,0,0,0,0,3,1,1,4,6,4,5,6,5,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43015,1999,6,28,ABOITEAU,27821,46.23520271,-64.2628963,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,4,4,8,4,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43016,1999,6,28,ABOITEAU,27821,46.23520271,-64.2628963,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43035,1999,5,20,ABOITEAU,27821,46.23520271,-64.2628963,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,11,11,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43036,1999,5,20,ABOITEAU,27821,46.23520271,-64.2628963,4TH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,7,9,10,10,9,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43037,1999,5,20,ABOITEAU,27821,46.23520271,-64.2628963,4TH,57,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,6,7,6,16,12,18,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43038,1999,5,20,ABOITEAU,27821,46.23520271,-64.2628963,4TH,51,0,0,0,0,0,0,0,2,5,12,16,31,17,28,15,15,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43039,1999,5,25,POINT SAPIN*,27505,46.9616,-64.8314,4TL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43040,1999,5,25,POINT SAPIN*,27505,46.9616,-64.8314,4TL,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43043,1999,5,26,ABOITEAU,27821,46.23520271,-64.2628963,4TH,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43044,1999,5,26,ABOITEAU,27821,46.23520271,-64.2628963,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43064,1999,5,27,ABOITEAU,27821,46.23520271,-64.2628963,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43065,1999,5,27,ABOITEAU,27821,46.23520271,-64.2628963,4TH,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43066,1999,5,27,ABOITEAU,27821,46.23520271,-64.2628963,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43067,1999,5,27,ABOITEAU,27821,46.23520271,-64.2628963,4TH,51,0,0,0,0,0,0,2,5,6,9,12,11,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43079,1999,6,16,POINT SAPIN*,27505,46.9616,-64.8314,4TL,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43585,1999,9,29,TONEY RIVER,11113,45.7716,-62.8906,4TH,66,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,7,11,17,23,15,7,10,10,4,7,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43712,1999,6,9,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,0,0,0,2,5,8,6,6,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44689,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,24,54,58,52,24,12,8,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44886,1999,9,14,TONEY RIVER,11113,45.7716,-62.8906,4TH,51,0,0,0,0,1,1,6,9,7,14,19,21,39,40,49,33,18,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44888,1999,5,20,PASPEBIAC,41214,48.01599953,-65.24999939,4TM,57,0,0,0,0,0,0,0,0,0,0,2,1,8,16,48,35,52,37,22,10,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44890,1999,4,20,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,48,53,52,39,24,13,5,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44892,1999,5,25,POINT SAPIN*,27505,46.9616,-64.8314,4TL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,6,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44893,1999,4,16,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,51,0,0,0,0,0,0,1,0,0,2,3,10,4,8,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45422,1999,9,29,TONEY RIVER,11113,45.7716,-62.8906,4TH,51,0,0,0,0,0,1,1,0,0,3,2,3,10,18,7,10,10,3,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45425,1999,5,13,CAPE PELÉ,27804,46.2355,-64.2622,4TH,51,0,0,0,0,0,1,0,3,0,4,8,2,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45481,1999,9,15,LISMORE,11202,45.70600111,-62.27030041,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,14,14,12,7,6,7,7,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45482,1999,9,23,LISMORE,11202,45.70600111,-62.27030041,4TH,57,0,0,0,0,0,0,0,0,1,0,2,9,16,23,25,30,17,20,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45583,1999,9,29,LISMORE,11202,45.70600111,-62.27030041,4TH,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,3,7,3,9,8,10,9,6,2,0,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45701,1999,9,29,TONEY RIVER,11113,45.7716,-62.8906,4TH,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,12,12,16,10,2,2,5,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46247,1999,5,28,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,10,13,13,7,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46261,1999,4,22,GRANDE-ENTRÉE,42602,47.557,-61.5582,4TF,51,0,0,0,0,0,0,0,0,0,9,13,48,67,67,26,11,4,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41074,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41075,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,2,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41076,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41077,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,6,18,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41078,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41154,2000,5,23,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41155,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,51,0,0,0,0,0,0,0,1,2,0,1,3,0,1,2,2,4,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41156,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41157,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,2,2,8,1,5,7,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41158,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41159,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41160,2000,6,2,HAVRE-AUBERT,42701,47.23380395,-61.82930119,4TF,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41828,2000,5,12,ÉTANG DU NORD (ANSE),42803,47.36995,-61.9587,4TF,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,2000,8,16,MISCOU,26609,47.8953,-64.5782,4TN,53,0,0,0,0,0,0,0,1,1,4,8,0,5,11,14,14,16,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44842,2000,8,16,MISCOU,26609,47.8953,-64.5782,4TN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,5,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44843,2000,8,16,MISCOU,26609,47.8953,-64.5782,4TN,57,0,0,0,0,0,0,0,0,1,1,1,3,3,3,5,9,5,6,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44846,2000,8,29,MISCOU,26609,47.8953,-64.5782,4TN,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44847,2000,8,29,MISCOU,26609,47.8953,-64.5782,4TN,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,10,7,5,7,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44848,2000,8,29,MISCOU,26609,47.8953,-64.5782,4TN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,6,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44866,2000,9,1,MISCOU,26609,47.8953,-64.5782,4TN,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
