River_name__nom_de_la_rivière,Site_name__nom_du_site,Latitude__latitude,Longitude__longitude,Arrival_date__date_d_arrivée,Departure_date__date_de_départ,Time_released__date_de_libération,Operating_condition_display__affichage_état_de_fonctionnement,Rpm_arrival__rpm_arrivée,Rpm_departure__rpm_départ,Air_temp_arrival__temp_air_arrivée,Water_temp_trap_c__temp_eau_piège_c,Relative_water_level_m__niveau_d_eau_relatif_m,Species__espèces,Status__statut,Life_stage__stade_de_vie,Adipose_condition_display,Total_length__longueur_totale,Fork_length__longueur_à_la_fourche,Weight__poid,Sex__sexe,Age__âge,Age_type__âge_type,Tag_number__numéro_d_étiquette,Sample_id__numéro_d_identification_de_l_échantillon,Specimen_id__numéro_d_identification_du_spécimen
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M05078,10263,2438099
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M05079,10263,2438100
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M05080,10263,2438101
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,133.0,,,,,M05083,10263,2438102
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,112.0,,,,,M05082,10263,2438103
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M05081,10263,2438104
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M05084,10263,2438105
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05085,10263,2438106
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M05086,10263,2438107
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,124.0,,,,,M05087,10263,2438108
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05088,10263,2438109
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,121.0,,,,,M05089,10263,2438110
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M05090,10263,2438111
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05091,10263,2438112
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M05092,10263,2438113
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M05093,10263,2438114
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,109.0,,,,,M05095,10263,2438115
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,118.0,,,,,M05094,10263,2438116
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,140.0,,,,,M05096,10263,2438117
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,140.0,,,,,M05098,10263,2438118
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,142.0,,,,,M05097,10263,2438119
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,119.0,,,,,M05099,10263,2438120
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,120.0,,,,,M05100,10263,2438121
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,129.0,,,,,M05101,10263,2438122
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,140.0,,,,,M05102,10263,2438123
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,131.0,,,,,M05103,10263,2438124
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M05104,10263,2438125
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,152.0,,,,,M05105,10263,2438126
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M05106,10263,2438127
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,139.0,,,,,M05107,10263,2438128
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M05108,10263,2438129
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,113.0,,,,,M05111,10263,2438130
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M05109,10263,2438131
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,121.0,,,,,M05110,10263,2438132
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,145.0,,,,,M05112,10263,2438133
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05113,10263,2438134
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,133.0,,,,,M05114,10263,2438135
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,115.0,,,,,M05115,10263,2438136
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,150.0,,,,,M05116,10263,2438137
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,107.0,,,,,M05118,10263,2438138
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05117,10263,2438139
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,137.0,,,,,M05119,10263,2438140
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05121,10263,2438142
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M05125,10263,2438143
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M05122,10263,2438144
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M05124,10263,2438145
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,160.0,,,,,M05123,10263,2438146
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,155.0,,,,,M05126,10263,2438147
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,144.0,,,,,M05127,10263,2438148
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05128,10263,2438149
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,113.0,,,,,M05129,10263,2438150
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05130,10263,2438151
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,137.0,,,,,M05132,10263,2438152
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,121.0,,,,,M05131,10263,2438153
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,128.0,,,,,M05134,10263,2438154
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M05133,10263,2438155
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,119.0,,,,,M05135,10263,2438156
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,124.0,,,,,M05137,10263,2438157
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,124.0,,,,,M05136,10263,2438158
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,135.0,,,,,M05138,10263,2438159
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,141.0,,,,,M05139,10263,2438160
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,139.0,,,,,M05140,10263,2438161
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M05142,10263,2438162
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,116.0,,,,,M05141,10263,2438163
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,166.0,,,,,M05143,10263,2438164
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,129.0,,,,,M05144,10263,2438165
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,135.0,,,,,M05145,10263,2438166
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,139.0,,,,,M05146,10263,2438167
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,126.0,,,,,M05147,10263,2438168
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,117.0,,,,,M05148,10263,2438169
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M05149,10263,2438170
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,125.0,,,,,M05150,10263,2438171
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,127.0,,,,,M05151,10263,2438172
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,146.0,,,,,M05152,10263,2438173
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,134.0,,,,,M05156,10263,2438174
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M05153,10263,2438175
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05154,10263,2438176
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,132.0,,,,,M05155,10263,2438177
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,129.0,,,,,M05157,10263,2438178
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05158,10263,2438179
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,142.0,,,,,M05159,10263,2438180
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,122.0,,,,,M05160,10263,2438181
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,119.0,,,,,M05163,10263,2438182
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05161,10263,2438183
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,133.0,,,,,M05162,10263,2438184
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,123.0,,,,,M05164,10263,2438185
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,130.0,,,,,M05166,10263,2438186
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,136.0,,,,,M05165,10263,2438187
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05169,10263,2438188
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05168,10263,2438189
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05167,10263,2438190
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05170,10263,2438191
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05171,10263,2438192
Margaree River,Margaree-RST,46.3655,-61.07812,2023-05-28 11:30:00+00:00,2023-05-28 13:20:00+00:00,2023-05-28 13:40:00+00:00,fully operational,11.5,11.5,8.0,8.2,0.74,Atlantic salmon,"Released, tagged",smolt,Present,,,,,,,M05173,10263,2438193
